id,filtered_words_array,features,label_index
R008,"['player', 'short', 'sing', 'give', 'deep', 'maintain.', 'style', 'hope', 'finish', 'per', 'fill.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[298,453,1262,1762,3614,3783,4506,4687,6000,6451,6475,6578,6604,8000,9034,9144,9462],[4.270695952029551,4.137164559405029,4.607168188650764,4.42484663185681,0.6753425559264385,4.137164559405029,0.691153161953081,0.6832166123573445,3.8187108282864943,3.577548771469606,5.117993812416755,4.830311739964974,4.830311739964974,4.607168188650764,2.8844015909096608,2.6902455764687034,0.691153161953081])",1.0
F071,"['answer', 'response', 'tonight', 'reflect.', 'scene', 'compare', 'range', 'task.', 'floor', 'white', 'improve', 'enter.', 'project', 'box', 'character', 'yet', 'police', 'great.', '—', 'shocking', 'claims', 'celebrity', 'scandal', 'surface', 'internet.']","(10000,[165,503,2230,2408,2445,3389,3486,3619,3876,4037,4319,4867,4921,5268,5843,5844,5850,6591,7034,7281,7922,7936,8338,8634,9246],[4.607168188650764,0.691153161953081,4.270695952029551,4.137164559405029,4.137164559405029,4.42484663185681,2.849310271098391,4.019381523748645,4.607168188650764,4.607168188650764,3.914021008090819,4.42484663185681,2.849310271098391,4.137164559405029,4.270695952029551,3.7316994512968646,0.691153161953081,5.117993812416755,5.523458920524919,0.6832166123573445,3.8187108282864943,0.691153161953081,0.691153161953081,5.523458920524919,4.607168188650764])",0.0
F028,"['occur', 'career', 'family.', 'choose', 'behind', 'lot', 'seek', 'book', 'build.', '—', 'shocking', 'claims', 'mind', 'control', 'surface', 'internet.']","(10000,[171,393,503,1208,1921,3184,4346,4930,4943,5598,5850,7281,7936,8033,8338,9706],[4.137164559405029,4.019381523748645,0.691153161953081,2.849310271098391,3.8187108282864943,2.7826188965997183,3.914021008090819,3.6516567436233283,4.137164559405029,5.523458920524919,0.691153161953081,0.6832166123573445,0.691153161953081,5.523458920524919,0.691153161953081,4.137164559405029])",0.0
F227,"['training', 'reason', 'make.', 'quality', 'agreement', 'forget', 'central', 'artist', 'often.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,2066,2944,3506,5850,7146,7281,7538,7576,7936,8338,8413,8757,8928,8931,9876],[0.691153161953081,2.7508701982851385,5.117993812416755,4.607168188650764,0.691153161953081,4.270695952029551,0.6832166123573445,3.8187108282864943,5.117993812416755,0.691153161953081,0.691153161953081,4.137164559405029,4.42484663185681,4.830311739964974,4.42484663185681,2.7508701982851385])",0.0
R200,"['camera', 'produce', 'first', 'building.', 'space', 'magazine', 'young', 'change', 'consumer.', 'trial', 'election', 'meeting', 'economy.', 'experts', 'discuss', 'ongoing', 'developments', 'public', 'health.']","(10000,[20,132,387,1648,1650,1770,2278,3410,3614,4506,4683,4687,5094,6219,6403,7809,8413,9188,9462],[4.270695952029551,4.019381523748645,4.830311739964974,4.137164559405029,4.019381523748645,2.8844015909096608,4.830311739964974,3.914021008090819,0.6753425559264385,0.691153161953081,5.117993812416755,0.6832166123573445,5.523458920524919,3.125563647726549,4.137164559405029,4.137164559405029,4.137164559405029,4.270695952029551,0.691153161953081])",1.0
R225,"['identify', 'resource', 'law', 'pick', 'language', 'prevent', 'skill', 'do.', 'toward', 'describe', 'agreement', 'kind', 'off.', 'paper', 'main', 'night', 'accept', 'cut', 'high.', 'design', 'effort', 'raise', 'attorney', 'professional', 'course.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[821,1206,1637,1670,1716,1862,2059,2155,2657,3194,3252,3527,3614,3922,3967,3979,4499,4506,4687,4853,5726,6044,6869,7085,7372,8094,8413,8690,9078,9462,9968],[2.849310271098391,4.019381523748645,4.42484663185681,4.270695952029551,4.607168188650764,4.830311739964974,2.7200985396183848,4.42484663185681,3.4440173788450834,4.270695952029551,4.270695952029551,4.270695952029551,0.6753425559264385,4.019381523748645,4.137164559405029,4.42484663185681,4.830311739964974,0.691153161953081,0.6832166123573445,4.270695952029551,3.5085558999826545,4.830311739964974,4.830311739964974,4.270695952029551,4.42484663185681,3.914021008090819,4.137164559405029,4.607168188650764,5.523458920524919,0.691153161953081,4.137164559405029])",1.0
R062,"['past', 'yes', 'none', 'opportunity.', 'visit', 'hour', 'represent', 'front', 'fear', 'game', 'vote.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[504,527,698,3614,4506,4533,4687,4991,5044,5432,6878,8717,8975,9275,9462,9513,9831],[4.270695952029551,3.8187108282864943,4.42484663185681,0.6753425559264385,0.691153161953081,5.523458920524919,0.6832166123573445,2.60568818844064,4.270695952029551,2.7508701982851385,5.523458920524919,3.914021008090819,4.019381523748645,3.914021008090819,0.691153161953081,3.383392757028649,4.137164559405029])",1.0
F033,"['base', 'institution', 'notice', 'social', 'join.', 'majority', 'special', 'less', 'data', 'rather', 'reveal.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,823,1055,1195,1525,1695,2006,2837,3243,4377,5850,7281,7936,8173,8338,9244,9994],[0.691153161953081,3.7316994512968646,4.137164559405029,3.7316994512968646,4.019381523748645,3.914021008090819,4.830311739964974,3.8187108282864943,4.830311739964974,2.60568818844064,0.691153161953081,0.6832166123573445,0.691153161953081,3.7316994512968646,0.691153161953081,4.137164559405029,4.607168188650764])",0.0
F012,"['agency', 'believe', 'from.', 'job', 'find', 'old', 'arrive', 'several', 'artist', 'director.', 'point', 'exist', 'shake', 'allow.', 'across', 'high', 'since.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,533,557,765,2116,2180,3495,4377,4416,5850,6602,7074,7083,7281,7391,7510,7601,7699,7936,8338,8408,8931,9227],[0.691153161953081,4.607168188650764,3.914021008090819,4.019381523748645,4.42484663185681,4.019381523748645,5.117993812416755,2.60568818844064,4.830311739964974,0.691153161953081,4.830311739964974,3.0811118851557153,4.607168188650764,0.6832166123573445,5.117993812416755,3.914021008090819,5.117993812416755,5.117993812416755,0.691153161953081,0.691153161953081,5.523458920524919,4.42484663185681,4.270695952029551])",0.0
R121,"['operation', 'break', 'medical', 'fund', 'speak', 'debate', 'down.', 'coach', 'score', 'red', 'cup', 'administration', 'fight.', 'hot', 'case', 'tv.', 'experts', 'discuss', 'ongoing', 'developments', 'research.']","(10000,[52,668,1927,3059,3514,3614,4506,4638,4687,4732,5185,5922,6342,7066,8268,8276,8356,9025,9462,9693],[4.019381523748645,4.019381523748645,4.137164559405029,4.270695952029551,4.137164559405029,0.6753425559264385,0.691153161953081,4.42484663185681,1.366433224714689,4.137164559405029,4.137164559405029,4.270695952029551,4.270695952029551,2.849310271098391,4.019381523748645,4.42484663185681,5.117993812416755,4.607168188650764,0.691153161953081,4.137164559405029])",1.0
F210,"['sing', 'another', 'back', 'picture', 'player.', 'blue', 'author', 'name', 'figure', 'seven', 'try', 'argue.', 'candidate', 'recent', 'none.', '—', 'shocking', 'claims', 'aliens', 'surface', 'internet.']","(10000,[15,503,650,2263,2481,4110,4358,4693,5591,5760,5768,5850,6451,7281,7509,7850,7936,8166,8338,8430,9350],[3.8187108282864943,0.691153161953081,2.958509563063383,4.830311739964974,3.8187108282864943,5.117993812416755,4.830311739964974,3.914021008090819,4.42484663185681,4.830311739964974,4.019381523748645,0.691153161953081,3.577548771469606,0.6832166123573445,5.117993812416755,4.137164559405029,0.691153161953081,4.137164559405029,0.691153161953081,5.117993812416755,4.42484663185681])",0.0
F151,"['office', 'single', 'weight', 'letter.', 'member', 'environmental', 'energy', 'home', 'down.', 'build', 'summer', 'situation', 'tax', 'position.', '—', 'shocking', 'claims', 'hoax', 'surface', 'internet.']","(10000,[503,1819,3014,3136,3365,4300,4377,5850,6027,6587,6790,7281,7889,7936,8004,8307,8338,8344,9025,9481],[0.691153161953081,5.117993812416755,3.914021008090819,4.270695952029551,4.42484663185681,4.607168188650764,2.60568818844064,0.691153161953081,4.137164559405029,4.019381523748645,3.914021008090819,0.6832166123573445,3.8187108282864943,0.691153161953081,4.42484663185681,3.914021008090819,0.691153161953081,4.270695952029551,4.607168188650764,3.8187108282864943])",0.0
F099,"['mother', 'fear', 'tough', 'power', 'threat', 'get', 'executive.', 'box', 'decision', 'easy.', '—', 'shocking', 'claims', 'secret', 'cure', 'surface', 'internet.']","(10000,[354,503,751,2193,3056,3892,4175,5447,5850,6747,7281,7922,7936,8070,8338,9426,9513],[4.270695952029551,0.691153161953081,5.523458920524919,4.019381523748645,4.830311739964974,2.5530444549552183,4.830311739964974,3.5085558999826545,0.691153161953081,2.5530444549552183,0.6832166123573445,3.8187108282864943,0.691153161953081,4.270695952029551,0.691153161953081,4.607168188650764,3.383392757028649])",0.0
R090,"['throughout', 'number', 'world', 'song', 'agree', 'believe.', 'group', 'continue', 'leg', 'thousand', 'finally', 'avoid', 'specific.', 'spend', 'probably', 'single', 'start', 'oil', 'local.', 'painting', 'state', 'tree', 'manage', 'thought', 'half.', 'experts', 'discuss', 'ongoing', 'developments', 'technology', 'breakthrough.']","(10000,[55,264,353,586,743,1020,1034,1388,1808,1817,2227,2297,2996,3614,4062,4506,4687,5871,5948,6035,6290,6798,6925,7350,7766,7883,7889,8519,9325,9360,9462],[3.914021008090819,4.830311739964974,4.019381523748645,4.830311739964974,3.6516567436233283,2.455405985391302,4.137164559405029,4.42484663185681,4.137164559405029,4.270695952029551,2.7200985396183848,4.137164559405029,3.6516567436233283,0.6753425559264385,5.523458920524919,0.691153161953081,0.6832166123573445,4.607168188650764,4.137164559405029,3.4440173788450834,4.42484663185681,4.42484663185681,4.607168188650764,4.270695952029551,4.137164559405029,4.42484663185681,3.8187108282864943,4.42484663185681,4.830311739964974,4.42484663185681,0.691153161953081])",1.0
R125,"['rate', 'wear', 'stay', 'industry', 'send.', 'hope', 'set', 'science', 'store', 'style', 'every', 'member', 'account.', 'experts', 'discuss', 'ongoing', 'developments', 'budget', 'report.']","(10000,[253,433,3010,3363,3614,4506,4687,4991,5342,5432,5952,6000,6581,6790,7184,8000,9211,9462,9681],[4.607168188650764,4.137164559405029,3.6516567436233283,3.4440173788450834,0.6753425559264385,0.691153161953081,0.6832166123573445,2.60568818844064,4.137164559405029,2.7508701982851385,4.830311739964974,3.8187108282864943,4.270695952029551,3.914021008090819,4.019381523748645,4.607168188650764,5.117993812416755,0.691153161953081,3.5085558999826545])",1.0
R091,"['hard', 'also', 'affect', 'conference', 'research', 'hand', 'might.', 'white', 'security', 'treat', 'world', 'audience', 'manage.', 'go', 'third', 'hear', 'base', 'many', 'experience', 'method', 'less.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[359,821,1312,2059,2483,2634,3423,3614,3635,3792,4506,4687,4842,5125,5188,5657,5843,6015,6055,6451,6729,8173,8750,8771,9360,9432,9462],[5.117993812416755,2.849310271098391,4.42484663185681,2.7200985396183848,4.607168188650764,5.117993812416755,4.42484663185681,0.6753425559264385,3.8187108282864943,4.42484663185681,0.691153161953081,0.6832166123573445,4.137164559405029,4.137164559405029,4.019381523748645,4.019381523748645,4.270695952029551,4.270695952029551,4.607168188650764,3.577548771469606,5.523458920524919,3.7316994512968646,3.6516567436233283,3.6516567436233283,4.42484663185681,3.8187108282864943,0.691153161953081])",1.0
R157,"['one', 'enjoy', 'though', 'occur', 'cultural.', 'language', 'difference', 'authority', 'west', 'season', 'fear', 'church.', 'federal', 'career', 'best', 'minute', 'kitchen', 'sort', 'drop.', 'billion', 'firm.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[258,633,756,763,815,821,1176,1716,1805,1921,2059,2358,2551,3357,3385,3614,4506,4687,4930,5085,5720,7866,8094,8471,8852,9462,9513],[4.137164559405029,4.42484663185681,4.830311739964974,4.137164559405029,4.270695952029551,2.849310271098391,4.137164559405029,4.607168188650764,4.607168188650764,3.8187108282864943,2.7200985396183848,4.137164559405029,4.830311739964974,3.577548771469606,4.270695952029551,0.6753425559264385,0.691153161953081,0.6832166123573445,3.6516567436233283,3.5085558999826545,3.7316994512968646,3.914021008090819,3.914021008090819,4.830311739964974,5.117993812416755,0.691153161953081,3.383392757028649])",1.0
F098,"['economy', 'interview', 'office', 'country', 'religious.', 'level', 'worker', 'include', 'management', 'fill', 'student.', '—', 'shocking', 'claims', 'miracle', 'drug', 'surface', 'internet.']","(10000,[217,503,1099,1241,1256,1499,2676,2953,5850,6035,7281,7860,7870,7936,8338,8344,8444,9727],[4.42484663185681,0.691153161953081,5.117993812416755,4.019381523748645,3.125563647726549,4.019381523748645,4.42484663185681,4.42484663185681,0.691153161953081,3.4440173788450834,0.6832166123573445,2.849310271098391,4.137164559405029,0.691153161953081,0.691153161953081,4.270695952029551,5.117993812416755,4.270695952029551])",0.0
F164,"['southern', 'since', 'capital', 'scientist', 'series', 'relationship', 'role', 'very.', 'treat', 'one', 'knowledge', 'political', 'black.', '—', 'shocking', 'claims', 'immortal', 'jellyfish', 'surface', 'internet.']","(10000,[503,815,2066,2611,3350,3743,3935,4260,4463,5850,6226,6287,6466,6541,7281,7864,7936,8338,8750,9876],[0.691153161953081,4.270695952029551,2.7508701982851385,5.117993812416755,4.019381523748645,4.42484663185681,4.137164559405029,4.019381523748645,3.914021008090819,0.691153161953081,3.914021008090819,4.019381523748645,5.117993812416755,4.019381523748645,0.6832166123573445,3.914021008090819,0.691153161953081,0.691153161953081,3.6516567436233283,2.7508701982851385])",0.0
R050,"['minute', 'republican', 'future', 'middle', 'treat', 'manager.', 'million', 'investment.', 'experts', 'discuss', 'ongoing', 'developments', 'economic', 'growth.']","(10000,[1734,3357,3614,4506,4616,4687,6488,7161,8651,8750,9034,9144,9462,9878],[4.607168188650764,3.577548771469606,0.6753425559264385,0.691153161953081,3.914021008090819,0.6832166123573445,4.270695952029551,5.523458920524919,3.914021008090819,3.6516567436233283,2.8844015909096608,2.6902455764687034,0.691153161953081,4.270695952029551])",1.0
R249,"['letter', 'reduce', 'weight', 'society', 'movie', 'hospital.', 'court', 'teach', 'third', 'radio', 'agency', 'learn.', 'art', 'morning', 'significant.', 'experts', 'discuss', 'ongoing', 'developments', 'climate', 'change.']","(10000,[327,564,765,821,934,1035,1439,2059,2126,3160,3614,4506,4568,4687,7854,8004,8159,8522,8771,9086,9462],[3.8187108282864943,4.270695952029551,4.019381523748645,2.849310271098391,4.830311739964974,5.117993812416755,3.577548771469606,2.7200985396183848,5.523458920524919,4.607168188650764,0.6753425559264385,0.691153161953081,4.830311739964974,0.6832166123573445,4.607168188650764,4.42484663185681,4.270695952029551,4.019381523748645,3.6516567436233283,4.607168188650764,0.691153161953081])",1.0
R093,"['answer', 'bag', 'throughout.', 'put', 'direction', 'development', 'which.', 'experts', 'discuss', 'ongoing', 'developments', 'election.']","(10000,[415,2622,2871,3556,3614,3619,4506,4687,6315,8554,8871,9462],[3.8187108282864943,5.523458920524919,4.270695952029551,2.849310271098391,0.6753425559264385,4.019381523748645,0.691153161953081,0.6832166123573445,5.523458920524919,4.830311739964974,4.019381523748645,0.691153161953081])",1.0
R131,"['particularly', 'station', 'book', 'though.', 'standard', 'pay', 'toward', 'another', 'especially', 'art', 'expert.', 'experts', 'discuss', 'ongoing', 'developments', 'education.']","(10000,[393,1510,2967,3194,3614,4506,4687,4897,5047,6443,7854,8166,8173,8415,9012,9462],[4.019381523748645,5.523458920524919,4.607168188650764,4.270695952029551,0.6753425559264385,0.691153161953081,0.6832166123573445,3.577548771469606,2.60568818844064,3.383392757028649,4.607168188650764,4.137164559405029,3.7316994512968646,4.270695952029551,5.117993812416755,0.691153161953081])",1.0
F107,"['husband', 'accept', 'several', 'politics', 'ball', 'event.', 'career', 'support', 'score', 'call', 'attorney', 'attorney', 'position', 'foreign.', '—', 'shocking', 'claims', 'flat', 'earth', 'surface', 'internet.']","(10000,[503,1339,1927,2657,2918,3822,4853,4930,5146,5279,5850,5887,7208,7281,7492,7936,8217,8338,9227,9676],[0.691153161953081,4.137164559405029,4.137164559405029,3.4440173788450834,3.0385522707369192,4.42484663185681,8.541391904059102,3.6516567436233283,4.270695952029551,5.117993812416755,0.691153161953081,3.914021008090819,4.42484663185681,0.6832166123573445,4.270695952029551,0.691153161953081,4.270695952029551,0.691153161953081,4.270695952029551,3.0385522707369192])",0.0
